Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay
4/11/2024 4:50,Truck_8,38.1095,164.7654,131,Delayed,19.1,73.3,Heavy,10,353,3,Weather,89.4,149,1
5/31/2024 15:07,Truck_1,-20.0991,20.1825,224,Delayed,20.2,58.9,Heavy,34,166,6,Mechanical Failure,84.6,105,1
4/12/2024 15:44,Truck_10,89.3898,-93.1034,120,Delivered,22.6,56.4,Clear,60,151,9,Weather,69.9,194,0
3/14/2024 18:05,Truck_4,85.8393,74.4208,321,Delayed,30,75.4,Heavy,14,391,1,None,67.3,138,1
8/9/2024 21:10,Truck_1,29.5637,-162.339,238,Delivered,26.6,50.9,Heavy,59,160,1,Mechanical Failure,76.8,233,1
9/18/2024 10:59,Truck_1,13.5274,-108.9153,297,In Transit,18.1,77.3,Clear,22,376,10,None,80.2,168,0
3/13/2024 21:43,Truck_2,49.8896,46.7765,219,Delivered,22.3,56.9,Heavy,44,144,8,None,62.2,188,1
8/17/2024 4:39,Truck_3,61.9951,28.0639,204,In Transit,29.8,58.9,Heavy,10,484,3,Weather,93,238,1
1/31/2024 0:01,Truck_1,88.3545,123.8561,469,In Transit,21.5,52.2,Heavy,56,405,10,Weather,95.5,135,1
2/27/2024 17:30,Truck_9,-1.4258,112.8174,146,Delayed,24.2,72.4,Clear,22,321,9,Mechanical Failure,88.2,190,1
9/22/2024 0:34,Truck_3,-18.3801,-175.0496,215,Delivered,18.9,63.4,Heavy,57,382,4,Weather,71.2,274,1
10/3/2024 7:58,Truck_3,72.6206,46.1393,454,In Transit,22.8,73.3,Heavy,45,276,5,Weather,87.4,261,1
8/14/2024 19:26,Truck_4,-10.0844,-0.6042,145,Delivered,29.2,67.3,Clear,36,230,4,Traffic,85.3,269,0
12/24/2024 21:30,Truck_10,73.6225,125.9589,410,Delivered,18.8,78,Heavy,35,228,2,Mechanical Failure,92.1,111,1
7/16/2024 21:14,Truck_4,-67.5109,-162.0537,350,Delayed,21.8,60.4,Clear,15,238,3,Weather,81.1,300,1
12/1/2024 17:38,Truck_1,-4.42,-44.1619,474,Delayed,29.5,51.1,Detour,34,136,8,None,67.8,268,1
10/8/2024 12:36,Truck_1,-31.9299,48.9536,357,Delivered,20.9,50.9,Detour,30,495,1,Weather,65.6,288,0
5/27/2024 19:21,Truck_1,-84.5861,-56.9044,171,In Transit,28.8,59.3,Clear,56,437,10,None,99.6,235,0
3/21/2024 22:22,Truck_3,-20.6577,-86.8013,137,Delivered,24,78,Heavy,29,425,7,Weather,69.4,270,1
5/4/2024 10:52,Truck_3,-56.5959,153.5316,147,Delivered,24.9,67.6,Heavy,57,157,4,Traffic,62.1,261,1
5/11/2024 12:13,Truck_5,20.6546,79.9499,194,In Transit,22.9,69.7,Clear,11,140,4,Weather,84.7,293,0
12/28/2024 20:25,Truck_5,-19.7553,54.2697,291,Delayed,24.1,70.8,Heavy,25,414,8,None,99.4,225,1
4/6/2024 1:48,Truck_3,68.0702,98.5995,176,Delivered,29.5,61.9,Clear,31,306,6,Weather,73.5,217,0
8/12/2024 10:11,Truck_4,25.964,-133.3578,240,In Transit,27.4,72.9,Detour,29,272,8,Mechanical Failure,72.3,106,0
2/8/2024 10:12,Truck_1,-86.701,-140.0339,412,Delayed,23.8,71.6,Heavy,54,301,6,Weather,76.8,183,1
10/2/2024 18:31,Truck_2,-35.9441,-133.4183,359,Delivered,22.6,72.9,Clear,60,142,4,Traffic,78.5,255,0
11/25/2024 18:46,Truck_8,62.9176,116.017,491,In Transit,20.6,74.7,Detour,16,183,7,Weather,60.3,273,0
3/28/2024 14:33,Truck_3,69.7549,-126.8123,130,Delayed,29.9,65,Detour,50,385,10,Traffic,72.6,106,1
12/14/2024 12:42,Truck_8,-0.5355,120.9793,336,In Transit,22.1,75.2,Detour,33,443,5,Mechanical Failure,73.2,186,0
3/13/2024 18:47,Truck_9,57.9277,-106.3278,330,In Transit,29.5,68.5,Clear,14,358,1,Mechanical Failure,70,283,0
2/28/2024 0:53,Truck_6,-86.177,112.1068,118,In Transit,25.1,59.5,Clear,36,200,1,None,80.6,239,0
10/18/2024 21:26,Truck_2,-9.2728,-173.0699,147,In Transit,21.6,52,Clear,24,187,7,Traffic,71,173,0
1/11/2024 3:09,Truck_3,-84.3224,76.1163,258,Delivered,23.3,71.8,Heavy,20,466,7,Traffic,80.6,277,1
9/25/2024 9:44,Truck_7,-27.8806,-32.4778,315,Delayed,21.7,54.9,Heavy,51,479,7,Traffic,83.7,293,1
6/26/2024 20:47,Truck_8,-48.8409,171.332,233,Delayed,25.3,52.8,Detour,19,123,7,Weather,92.3,192,1
2/24/2024 7:23,Truck_4,28.627,162.8857,282,Delivered,18.4,68.8,Heavy,16,281,4,Mechanical Failure,78.8,285,1
2/4/2024 20:41,Truck_2,-7.2601,52.512,117,Delayed,28,73.9,Heavy,55,156,10,Weather,63.7,277,1
2/28/2024 18:13,Truck_1,-16.8576,-8.0033,242,In Transit,23.7,56,Detour,41,190,5,Traffic,61.8,265,0
4/27/2024 15:33,Truck_8,-42.1652,-40.9587,497,Delivered,24.1,77.5,Clear,39,319,10,Traffic,60,224,0
10/27/2024 0:36,Truck_10,4.2073,-152.132,384,Delayed,25.6,78.8,Detour,52,161,10,Mechanical Failure,83.6,161,1
1/8/2024 9:23,Truck_9,7.8031,43.4739,258,Delivered,26.8,60.5,Clear,12,413,8,Weather,86.9,207,0
4/1/2024 18:35,Truck_4,-6.8792,165.0017,258,Delivered,29.4,66.1,Heavy,54,395,2,Mechanical Failure,71.4,256,1
3/5/2024 12:35,Truck_7,60.6073,74.3625,291,In Transit,26.9,52.3,Heavy,34,253,2,Traffic,94.9,228,1
8/22/2024 6:38,Truck_9,-87.2317,143.0006,135,Delayed,29,62.2,Heavy,24,155,3,Mechanical Failure,69.4,196,1
1/20/2024 14:38,Truck_10,38.825,-51.8451,437,Delayed,23.3,61.6,Heavy,45,177,5,Mechanical Failure,93.3,106,1
7/6/2024 18:05,Truck_9,-53.5255,-1.9486,441,Delayed,23.1,57.1,Clear,55,490,10,Weather,65.1,289,1
5/12/2024 20:36,Truck_6,71.1182,-120.1134,268,Delayed,20.3,78.1,Detour,30,102,6,Weather,91.7,132,1
11/20/2024 15:27,Truck_2,-78.4902,-101.3255,142,Delayed,24,51.6,Clear,40,160,7,None,70,276,1
8/14/2024 18:56,Truck_9,35.0933,-170.9221,264,In Transit,25.3,55.2,Clear,51,213,10,Mechanical Failure,85.5,173,0
10/2/2024 10:12,Truck_3,67.0296,-18.7078,426,Delayed,25.3,56.8,Clear,15,241,5,Traffic,83.5,224,1
4/4/2024 17:32,Truck_8,-29.6573,-37.6029,214,Delayed,24.3,56.9,Clear,35,497,6,Weather,70.2,111,1
1/8/2024 21:16,Truck_5,-9.1109,76.762,123,Delivered,19.3,63.4,Detour,35,303,3,None,64.9,240,0
4/2/2024 22:44,Truck_7,50.7076,-21.7653,295,In Transit,22.2,64.9,Heavy,19,385,9,Weather,77.1,235,1
4/9/2024 22:12,Truck_5,48.352,-54.56,378,In Transit,23.3,78.7,Clear,17,364,8,Mechanical Failure,96.1,230,0
7/8/2024 11:01,Truck_4,-39.7867,81.5636,209,Delayed,19.3,51,Detour,18,443,2,Mechanical Failure,91.5,213,1
3/21/2024 10:50,Truck_6,36.5436,71.7597,325,Delayed,28.8,55,Clear,56,316,4,Weather,77.8,300,1
11/22/2024 22:18,Truck_6,32.8663,-79.992,362,Delayed,21.7,54.6,Heavy,22,441,3,None,74.6,194,1
4/24/2024 0:08,Truck_4,-0.1019,99.8069,451,Delivered,27.5,56.7,Clear,23,446,6,Traffic,62.1,203,0
6/5/2024 8:51,Truck_9,-56.8231,71.5841,201,In Transit,27.5,53.1,Clear,10,169,3,None,65.1,242,0
3/1/2024 10:10,Truck_3,-61.9668,113.8899,442,Delayed,23.6,58.1,Clear,47,165,1,Traffic,93.3,191,1
7/6/2024 21:09,Truck_1,-63.8035,61.4571,274,In Transit,19.3,70.3,Detour,26,404,7,Weather,81,141,0
11/28/2024 16:05,Truck_5,-31.7275,-28.5676,180,In Transit,24.9,68.9,Clear,14,189,3,Traffic,89.4,275,0
3/23/2024 21:22,Truck_1,69.9959,-10.5335,213,Delayed,22.8,65,Detour,51,361,6,None,74.5,274,1
4/24/2024 5:44,Truck_10,-63.1722,145.3756,353,In Transit,22,66.8,Heavy,27,327,9,Traffic,71.2,146,1
6/11/2024 4:47,Truck_8,35.7913,6.3765,495,Delivered,20.6,71.5,Heavy,32,166,2,Weather,62.5,282,1
8/12/2024 0:54,Truck_1,-58.8531,45.0498,162,Delayed,21.3,76.8,Detour,53,164,3,None,61.6,104,1
5/31/2024 3:05,Truck_3,49.4007,-106.1531,252,Delayed,28,66.5,Detour,44,298,6,Traffic,72.8,150,1
4/5/2024 10:26,Truck_2,8.4222,-69.7522,361,Delivered,19.5,78.6,Clear,21,358,9,Weather,93,235,0
12/12/2024 16:21,Truck_6,-6.5166,-143.3822,115,Delivered,29.3,65.1,Heavy,32,445,1,Weather,79.4,123,1
2/11/2024 8:18,Truck_3,-43.1797,-64.4769,172,Delivered,22.5,69.7,Heavy,55,216,9,Weather,72.1,106,1
10/11/2024 15:23,Truck_8,45.047,69.7014,403,In Transit,28.2,76.1,Heavy,51,457,7,Traffic,73.9,229,1
6/27/2024 16:27,Truck_2,-15.8011,138.7785,426,In Transit,22,73.1,Clear,29,392,5,None,94.6,236,0
9/10/2024 19:47,Truck_7,-30.8564,26.7562,368,Delayed,26.6,74.9,Detour,28,341,6,None,97.1,217,1
7/2/2024 13:06,Truck_9,16.0296,-36.3349,173,Delayed,24.9,58.1,Clear,34,287,9,Mechanical Failure,96.8,131,1
8/31/2024 20:18,Truck_9,81.3962,-79.6193,371,In Transit,22.9,67.2,Heavy,35,121,8,Weather,90.9,213,1
7/13/2024 0:23,Truck_4,77.5436,-156.2479,199,Delayed,28.5,68.8,Heavy,18,201,2,Mechanical Failure,71.2,181,1
7/9/2024 10:12,Truck_4,51.8047,66.0193,319,In Transit,22.3,50.8,Clear,52,188,8,Traffic,66.4,153,0
5/6/2024 23:58,Truck_4,37.5523,145.1973,437,In Transit,29.1,76.5,Clear,46,122,10,None,73.6,111,0
1/7/2024 15:00,Truck_9,30.5875,132.7309,203,Delayed,19.2,63.6,Heavy,31,123,9,Mechanical Failure,84.1,270,1
3/8/2024 18:02,Truck_8,-86.9276,120.7534,466,In Transit,26.3,70.4,Heavy,53,291,8,Weather,62.1,287,1
3/4/2024 9:26,Truck_8,-44.6569,129.8625,418,In Transit,22.9,62,Detour,26,405,1,None,62.3,124,0
10/12/2024 7:07,Truck_7,53.8186,-158.4252,124,Delayed,26.7,50.1,Clear,10,460,5,Mechanical Failure,69.4,130,1
8/7/2024 5:17,Truck_1,26.0226,103.2098,322,Delayed,25,57.7,Clear,15,190,4,Traffic,86.8,159,1
3/27/2024 21:00,Truck_8,14.1508,-54.4659,351,Delivered,25.1,74.2,Heavy,54,223,9,Traffic,62.2,267,1
10/3/2024 7:39,Truck_4,22.8356,-12.873,350,In Transit,27,66.7,Detour,56,207,2,Mechanical Failure,64,248,0
6/24/2024 1:25,Truck_7,79.2334,166.4549,179,Delivered,20.6,53.6,Heavy,36,480,7,Mechanical Failure,72.1,246,1
1/30/2024 8:32,Truck_6,-9.0289,-69.4256,338,Delivered,27.3,70.1,Heavy,29,129,1,None,82.4,281,1
1/15/2024 7:48,Truck_10,71.2228,-86.3993,334,Delivered,28.9,62.8,Clear,15,106,5,Weather,97.2,127,0
12/30/2024 8:15,Truck_10,-29.6864,-88.6901,411,In Transit,19,55.4,Clear,14,409,7,None,94.5,192,0
8/1/2024 21:42,Truck_7,-19.5759,-39.5531,481,Delayed,22.8,74.7,Detour,42,157,1,Weather,65.2,259,1
5/17/2024 19:53,Truck_2,81.1,113.2247,224,Delayed,26.4,75.4,Detour,23,234,4,Mechanical Failure,86.6,131,1
2/4/2024 5:26,Truck_8,32.7849,30.955,377,Delayed,19.5,51,Detour,11,226,8,Weather,64.1,266,1
7/18/2024 13:12,Truck_7,49.048,4.8896,283,Delayed,19.6,75.5,Heavy,49,496,6,Weather,78.9,130,1
1/1/2024 17:34,Truck_10,-13.9612,89.5342,174,Delayed,20.2,74.2,Detour,49,403,5,None,83.5,227,1
9/8/2024 14:29,Truck_4,64.4113,-121.7647,440,Delivered,20.4,62.4,Clear,35,199,10,None,80.3,269,0
2/26/2024 3:25,Truck_2,-77.7986,-155.4098,497,Delayed,21.8,71.3,Heavy,22,424,2,Weather,79.8,168,1
4/16/2024 4:37,Truck_7,16.2591,175.1485,337,Delivered,21.1,64.4,Detour,49,226,2,Traffic,89.6,298,0
12/11/2024 17:39,Truck_10,30.6749,78.4743,315,Delivered,21.4,62.6,Heavy,27,482,9,Traffic,77.2,153,1
9/16/2024 12:46,Truck_7,-18.0675,76.7802,219,Delivered,18.1,64.6,Clear,24,179,8,Weather,83.3,202,0
1/23/2024 18:52,Truck_8,-89.7784,-163.7965,247,Delayed,28.3,76.2,Clear,53,190,10,Mechanical Failure,93.6,111,1
3/28/2024 7:21,Truck_9,-30.5476,63.5282,148,Delayed,19,50.3,Detour,50,481,2,Mechanical Failure,87.3,243,1
4/28/2024 3:36,Truck_6,-16.8317,-114.4787,205,In Transit,23.4,61.4,Clear,31,279,2,Traffic,79.1,118,0
4/12/2024 19:45,Truck_2,42.6126,-69.5408,243,In Transit,28.9,57.8,Clear,33,277,10,Traffic,84.4,151,0
12/30/2024 2:31,Truck_8,44.5289,31.1002,226,Delayed,21,69.4,Detour,27,406,5,None,99.9,285,1
7/31/2024 17:11,Truck_2,84.7161,77.1114,350,Delivered,23.7,59.8,Detour,42,188,10,None,98.6,248,0
1/4/2024 19:58,Truck_4,-64.0954,-155.4074,272,Delayed,23.4,57.2,Clear,51,419,6,Mechanical Failure,63.1,159,1
2/5/2024 0:48,Truck_2,20.3388,-109.3313,378,In Transit,21,60.8,Heavy,30,318,3,Weather,84.8,181,1
9/27/2024 17:22,Truck_10,-14.5017,-20.1486,127,Delayed,23.7,51.2,Heavy,38,463,1,Traffic,78.9,272,1
10/7/2024 14:26,Truck_4,-35.3643,134.8909,275,In Transit,23,55.7,Clear,39,264,1,Mechanical Failure,64.4,281,0
1/9/2024 23:18,Truck_7,1.3295,83.6357,483,Delayed,28.6,72.4,Clear,51,243,1,Traffic,73.7,167,1
1/1/2024 18:29,Truck_3,88.7652,-178.2706,179,Delayed,25.5,70.9,Detour,12,427,9,None,60.3,157,1
12/18/2024 8:24,Truck_3,54.493,24.5979,325,Delivered,26.4,53.7,Detour,49,495,3,Weather,79.5,145,0
1/16/2024 9:47,Truck_10,49.7431,156.3216,256,Delivered,22.3,66.3,Heavy,10,462,1,Weather,95.5,276,1
9/12/2024 3:14,Truck_4,-86.9357,-84.9718,405,In Transit,20.5,55.6,Heavy,25,442,4,Traffic,70.5,269,1
11/16/2024 1:47,Truck_5,-59.6078,157.02,428,Delayed,23.5,67.3,Heavy,33,152,8,None,71.3,300,1
5/22/2024 4:50,Truck_1,-10.9298,-89.0306,247,Delayed,18.3,56.7,Heavy,60,194,6,None,66.8,192,1
6/3/2024 20:17,Truck_8,-54.3571,-133.1938,276,Delivered,19.6,53.4,Heavy,38,408,2,Traffic,89.2,118,1
3/17/2024 0:18,Truck_8,-82.1754,-169.4219,410,Delivered,25,72.9,Clear,21,306,2,Traffic,71.2,132,0
7/21/2024 9:43,Truck_1,-11.3631,83.0819,449,Delivered,28.8,76.2,Clear,31,234,8,Traffic,91.7,129,0
4/5/2024 6:44,Truck_6,-48.3838,-163.1177,403,Delivered,19.4,70.3,Clear,43,238,5,Mechanical Failure,79.7,202,0
1/16/2024 17:28,Truck_7,7.0557,-122.6525,380,Delayed,27.1,71.5,Clear,23,373,3,Mechanical Failure,97.1,286,1
12/18/2024 1:23,Truck_5,-1.0776,51.9075,417,In Transit,27,62.8,Heavy,33,373,1,Weather,74.1,122,1
12/18/2024 14:40,Truck_1,-81.5733,-17.3787,169,Delayed,28.4,74.4,Heavy,53,342,6,Traffic,98.1,179,1
3/4/2024 9:04,Truck_7,75.2109,170.3371,382,Delayed,22.2,63.2,Clear,12,467,6,None,80.6,210,1
11/8/2024 2:08,Truck_6,-21.4288,-164.2915,404,Delayed,18.8,69.3,Detour,59,307,10,Weather,67.7,223,1
5/22/2024 3:32,Truck_8,-49.145,-120.0898,399,Delayed,20.1,74.2,Detour,54,317,8,Mechanical Failure,88.2,143,1
7/16/2024 2:28,Truck_1,-87.3835,60.4609,271,Delivered,24.6,73,Detour,53,382,3,None,94.1,166,0
1/20/2024 21:06,Truck_1,69.6413,1.4327,332,Delayed,18.8,74.7,Heavy,16,279,2,None,61.8,289,1
4/16/2024 3:03,Truck_5,19.9466,-104.4665,445,Delivered,25.7,50.8,Heavy,28,414,2,Weather,75.5,140,1
2/7/2024 4:52,Truck_6,19.5573,171.8697,426,In Transit,23.6,58,Heavy,47,263,1,Traffic,92.9,136,1
1/16/2024 4:10,Truck_6,-46.9621,87.6972,419,In Transit,27,56.7,Detour,25,378,2,None,74.3,212,0
1/12/2024 2:20,Truck_4,-34.4433,-4.0669,128,Delayed,29,71,Detour,12,404,8,Traffic,81.3,272,1
10/16/2024 20:45,Truck_9,-7.8199,-78.215,200,In Transit,19.2,67.7,Heavy,11,349,6,None,73.6,299,1
8/1/2024 9:16,Truck_8,11.6611,44.7505,434,Delivered,29.4,76.3,Heavy,30,166,1,None,94.6,220,1
1/13/2024 21:07,Truck_1,-12.4175,135.9866,339,Delayed,26.4,73.8,Clear,58,488,3,None,89.3,299,1
3/27/2024 4:33,Truck_10,-79.3451,-52.5151,224,Delivered,19,79.9,Heavy,17,139,4,Weather,96.1,279,1
3/15/2024 14:48,Truck_10,24.4216,-7.0649,387,Delayed,18.4,79.5,Clear,17,456,2,Weather,65.9,155,1
4/25/2024 10:07,Truck_8,71.7196,-107.3427,146,Delayed,26,57.2,Clear,47,188,4,Mechanical Failure,76,131,1
8/20/2024 1:28,Truck_4,-69.6585,23.6323,177,In Transit,18.6,74.5,Heavy,16,429,1,Traffic,72.4,132,1
7/2/2024 13:50,Truck_1,67.365,71.5047,316,Delayed,26.4,60,Detour,36,274,1,Weather,68.2,218,1
7/6/2024 13:05,Truck_9,-31.9611,-75.8092,458,In Transit,25,79.6,Heavy,56,303,1,None,73.8,206,1
6/16/2024 11:37,Truck_4,-82.4812,139.058,481,Delivered,24,72.5,Detour,34,152,4,Mechanical Failure,79.8,299,0
6/12/2024 9:44,Truck_5,25.3254,132.6264,231,Delivered,19.4,66.6,Heavy,32,289,8,Mechanical Failure,77.6,240,1
7/20/2024 20:03,Truck_5,40.7401,110.4737,129,Delivered,19.2,77.9,Detour,11,448,4,None,68.9,132,0
10/16/2024 14:41,Truck_1,-53.779,30.8863,398,Delivered,29.1,75.3,Detour,58,172,1,Traffic,99.3,194,0
9/2/2024 3:17,Truck_5,-39.3791,-53.1316,149,Delayed,19.8,51.3,Heavy,24,386,6,Mechanical Failure,87.2,208,1
7/20/2024 16:26,Truck_5,46.2788,41.3453,338,In Transit,20.6,65,Detour,56,421,2,Mechanical Failure,86.9,142,0
8/19/2024 0:05,Truck_7,-65.9199,-160.2292,252,In Transit,27.1,59.8,Detour,53,457,8,Traffic,95.4,273,0
3/4/2024 10:19,Truck_5,-32.2707,98.1472,330,Delivered,26.5,59.2,Clear,51,274,3,Traffic,69.1,139,0
10/1/2024 7:42,Truck_5,73.392,-62.3138,464,Delayed,28.2,61.4,Heavy,20,177,3,Weather,60.3,279,1
2/2/2024 12:51,Truck_8,77.7678,-165.1979,141,Delayed,27.7,55,Clear,12,432,10,Mechanical Failure,87.5,278,1
10/31/2024 6:24,Truck_5,-2.8228,75.2804,463,In Transit,19.5,64.4,Detour,32,244,1,Traffic,69.8,294,0
12/1/2024 4:41,Truck_8,-74.278,137.456,223,In Transit,25.2,54.1,Detour,45,121,1,Mechanical Failure,85.9,153,0
3/15/2024 2:17,Truck_10,-21.5797,129.7599,301,In Transit,18.5,75.3,Clear,39,140,6,Weather,78.5,208,0
3/5/2024 22:52,Truck_10,35.9521,5.775,195,Delivered,26.9,79.8,Clear,57,190,2,Traffic,60.6,235,0
10/26/2024 23:46,Truck_7,-8.7267,-140.3988,310,Delivered,23.8,72.4,Clear,53,277,4,Mechanical Failure,91.3,122,0
3/17/2024 17:11,Truck_2,-56.1219,135.4235,100,In Transit,23.6,64.3,Detour,29,276,5,Mechanical Failure,89.1,198,0
1/13/2024 15:51,Truck_1,23.2259,110.6901,147,In Transit,18.7,68.5,Heavy,25,439,9,None,75.2,266,1
5/30/2024 23:00,Truck_9,-53.6993,79.0096,251,Delayed,22.8,62.9,Heavy,52,173,3,Mechanical Failure,72.9,268,1
7/31/2024 22:57,Truck_7,-3.822,-40.3169,108,Delivered,26.6,61.7,Detour,47,122,7,Weather,64.6,116,0
6/13/2024 4:47,Truck_6,-48.053,-175.0849,340,In Transit,27.9,69.1,Clear,32,162,2,Weather,90.9,300,0
7/6/2024 15:59,Truck_3,68.132,-51.5071,167,Delayed,21.6,54.6,Clear,46,240,10,Weather,60.5,278,1
2/28/2024 12:30,Truck_3,-80.4289,177.558,488,Delivered,24.9,79.2,Heavy,52,290,10,Traffic,82.5,248,1
3/22/2024 6:45,Truck_8,42.9526,146.6224,330,Delivered,24.4,79.5,Clear,19,110,7,None,66.3,109,0
1/29/2024 19:22,Truck_9,-40.5556,55.0777,177,Delivered,25.6,71.9,Detour,20,193,6,Mechanical Failure,95.5,182,0
7/9/2024 2:11,Truck_4,-12.7845,-147.2449,132,Delivered,22.9,66.5,Clear,35,209,6,Mechanical Failure,94.3,122,0
6/20/2024 13:30,Truck_6,-63.6304,164.185,208,Delayed,22.5,65.9,Heavy,38,462,7,Weather,83.1,193,1
6/1/2024 0:41,Truck_6,21.8816,128.7922,348,Delayed,25.8,62.9,Detour,24,352,6,Weather,96.5,164,1
3/23/2024 20:27,Truck_4,-85.9619,103.5733,156,In Transit,19.4,75.2,Heavy,44,135,1,Weather,66.6,108,1
4/18/2024 4:50,Truck_5,-36.6154,-46.3008,468,Delivered,26.6,59,Heavy,16,144,4,Weather,86.8,276,1
6/26/2024 9:25,Truck_7,-85.0916,68.3039,142,Delayed,28.4,67.3,Detour,30,181,6,Weather,84.3,104,1
2/4/2024 1:08,Truck_10,-13.6168,-165.0825,349,In Transit,21.1,55.1,Heavy,13,453,10,Weather,65.1,111,1
4/1/2024 16:27,Truck_4,42.6032,146.1485,226,Delivered,23.9,61.2,Heavy,13,211,2,Mechanical Failure,67.5,232,1
8/14/2024 21:28,Truck_2,86.8195,-21.0786,481,In Transit,22.4,77.9,Detour,25,143,8,Traffic,71.4,124,0
10/3/2024 18:21,Truck_5,-82.6294,-72.3332,448,Delivered,20.1,65.7,Clear,20,180,7,Mechanical Failure,61.7,253,0
3/25/2024 12:22,Truck_5,41.9728,81.4274,441,Delayed,18.9,67,Detour,48,359,8,Mechanical Failure,76,300,1
9/12/2024 22:46,Truck_10,-7.3863,-44.8767,470,Delivered,25.1,70.3,Heavy,11,417,3,Mechanical Failure,76.5,126,1
5/3/2024 22:24,Truck_10,-21.2573,12.4574,459,In Transit,26.4,50.6,Heavy,17,222,9,Traffic,94.9,265,1
5/27/2024 9:56,Truck_6,-33.9378,-176.3102,324,In Transit,27.7,54.8,Clear,46,344,10,Traffic,70.7,105,0
5/25/2024 8:35,Truck_8,23.9115,179.0046,194,Delayed,24.9,57.9,Detour,10,220,3,None,77.3,172,1
3/20/2024 8:55,Truck_9,-80.5196,-2.9668,334,Delivered,22.8,61.1,Clear,52,389,2,Traffic,88,123,0
5/23/2024 15:33,Truck_2,45.8603,148.4775,179,Delivered,25.5,75.8,Clear,19,139,9,Traffic,83.5,282,0
10/19/2024 23:58,Truck_8,60.0491,-175.5019,401,Delayed,27.1,67.2,Detour,51,487,3,Weather,86.3,238,1
4/11/2024 4:39,Truck_10,-33.9528,-54.2201,384,In Transit,24.2,72.5,Heavy,50,131,3,Weather,80.1,141,1
3/10/2024 6:12,Truck_9,7.9549,-109.2897,434,Delivered,22,69.2,Heavy,17,233,10,None,63.4,138,1
12/28/2024 10:46,Truck_10,-6.9237,20.9631,366,Delayed,18.7,59.1,Detour,39,466,6,Traffic,82.7,109,1
5/6/2024 7:22,Truck_3,-80.5883,-167.4673,269,In Transit,27.7,57.5,Detour,54,288,6,None,89.8,116,0
1/17/2024 4:29,Truck_1,-60.3563,95.7232,292,Delivered,22.7,61,Clear,42,358,9,Mechanical Failure,77.7,256,0
9/28/2024 1:41,Truck_6,-83.3207,19.9119,288,Delivered,25.4,62,Clear,54,154,2,Traffic,71.9,211,0
3/6/2024 2:39,Truck_8,-54.4964,-93.8603,286,Delivered,20.7,59,Heavy,43,387,4,Traffic,60.7,134,1
8/16/2024 5:55,Truck_7,66.5399,160.551,155,Delayed,24,72.4,Detour,28,398,6,Traffic,63.8,278,1
8/7/2024 9:39,Truck_8,16.1144,-24.4118,488,Delivered,26.5,66.6,Heavy,41,104,1,Mechanical Failure,67.1,151,1
4/30/2024 20:36,Truck_8,-84.9601,17.4992,386,In Transit,21.8,79.7,Detour,15,463,1,Traffic,75,224,0
7/3/2024 12:38,Truck_3,-62.6441,-34.4446,153,Delivered,20.7,55.3,Detour,55,304,8,None,79.5,147,0
4/27/2024 9:13,Truck_5,82.9727,171.1469,317,Delayed,26.5,52.7,Heavy,37,427,2,Traffic,69.9,233,1
12/11/2024 16:22,Truck_5,-50.8081,11.3148,281,In Transit,28,73.5,Detour,43,390,5,Mechanical Failure,86.4,153,0
4/30/2024 19:31,Truck_8,67.8612,174.7961,473,Delayed,24.8,61.7,Heavy,19,360,10,Weather,97.3,186,1
3/26/2024 15:40,Truck_7,52.0415,-64.6403,221,Delivered,25.2,68.5,Detour,41,101,9,None,99.3,287,0
2/19/2024 23:24,Truck_2,-74.9003,146.0765,276,In Transit,29.2,77.1,Clear,39,483,7,None,71.5,157,0
9/15/2024 1:08,Truck_5,-10.7414,-56.5849,331,Delivered,21.6,61.2,Heavy,24,450,8,Traffic,64.4,123,1
5/7/2024 12:49,Truck_2,77.436,42.529,249,Delivered,24.3,78.8,Heavy,13,125,2,Mechanical Failure,78.7,165,1
6/30/2024 4:50,Truck_1,-39.701,158.9084,379,Delayed,23.8,78.8,Detour,22,361,5,Weather,89.3,112,1
11/8/2024 3:31,Truck_10,65.9337,130.6003,489,In Transit,18.4,59.9,Detour,28,136,9,Traffic,74.3,272,0
9/27/2024 15:16,Truck_8,-3.7749,-110.6148,211,In Transit,19.8,52.8,Heavy,23,423,1,Traffic,80.6,185,1
10/26/2024 22:42,Truck_8,-22.1627,-58.0963,454,In Transit,18.9,50.9,Detour,45,230,7,Weather,70.2,116,0
9/23/2024 14:50,Truck_10,-7.7974,-150.3367,427,In Transit,23.9,56.2,Heavy,31,443,3,None,89,148,1
8/19/2024 8:18,Truck_7,-47.9015,-121.4183,332,In Transit,24.4,69.5,Heavy,27,343,5,Traffic,87.6,235,1
10/20/2024 12:32,Truck_1,64.0594,-102.2596,195,In Transit,19.3,70.6,Heavy,34,134,2,Traffic,98.2,220,1
7/27/2024 9:16,Truck_9,38.5127,-17.3878,249,Delivered,23.6,74.3,Detour,45,482,7,Mechanical Failure,66.8,246,0
11/26/2024 11:25,Truck_4,53.447,-162.7863,274,Delayed,22,51.1,Heavy,38,175,4,Traffic,64,271,1
5/23/2024 20:20,Truck_6,77.998,-97.0043,272,In Transit,19,72.1,Detour,32,113,6,None,94.9,119,0
